lon,lat,obs,pred
-17.95,17.350000000000012,0.0,1.9719385
-17.95,17.450000000000006,0.0,0.7250396
-17.95,17.55,0.0,0.4225956
-17.95,17.65000000000001,0.0,0.3526057
-17.95,17.750000000000004,0.0,0.35114342
-17.95,17.850000000000012,0.0,4.520985
-17.95,17.950000000000006,0.0,0.0
-17.85,3.9500000000000055,0.18424344,10.291151
-17.85,4.05,0.09298009,2.2010026
-17.85,4.150000000000008,0.014402918,2.8948824
-17.85,4.250000000000003,0.11164034,5.5910087
-17.85,4.350000000000011,0.030777264,5.617613
-17.85,4.4500000000000055,0.08261805,7.109208
-17.85,4.55,0.18465507,9.938947
-17.85,4.650000000000008,0.12667453,12.456754
-17.85,4.750000000000003,0.0,13.719162
-17.85,4.850000000000011,0.0,11.670687
-17.85,4.9500000000000055,0.012013411,10.8429785
-17.85,5.05,0.11325185,11.12448
-17.85,5.150000000000008,1.313137,11.70863
-17.85,5.250000000000003,3.2720153,16.943447
-17.85,5.350000000000011,9.885245,17.489464
-17.85,5.4500000000000055,14.454099,21.557049
-17.85,5.55,2.68072,22.049726
-17.85,5.650000000000008,3.2360442,24.265345
-17.85,5.750000000000003,3.571221,28.355139
-17.85,5.850000000000011,1.9040084,28.195793
-17.85,5.9500000000000055,0.6587169,31.555437
-17.85,6.05,2.956036,30.685158
-17.85,6.150000000000008,2.1668706,28.451643
-17.85,6.250000000000003,0.58715904,29.42764
-17.85,6.350000000000011,0.84450144,27.91283
-17.85,6.4500000000000055,0.3220169,30.235455
-17.85,6.55,0.13253963,37.604465
-17.85,6.650000000000008,0.25246525,41.908226
-17.85,6.750000000000003,2.372105,41.935047
-17.85,6.850000000000011,1.3016329,41.683735
-17.85,6.9500000000000055,0.5028365,40.441456
-17.85,7.05,0.46898508,38.686436
-17.85,7.150000000000008,1.3582116,36.257355
-17.85,7.250000000000003,1.1694478,37.049343
-17.85,7.350000000000011,3.1927686,38.1381
-17.85,7.4500000000000055,3.9129782,37.56859
-17.85,7.55,12.852659,38.678352
-17.85,7.650000000000008,1.2324111,40.420605
-17.85,7.750000000000003,0.59646964,40.414898
-17.85,7.850000000000011,0.09062157,38.30502
-17.85,7.9500000000000055,0.0958315,40.569008
-17.85,8.05,0.0,39.946808
-17.85,8.15000000000001,1.1341257,40.84314
-17.85,8.250000000000004,1.1743195,40.710285
-17.85,8.350000000000012,2.7830431,40.511276
-17.85,8.450000000000006,1.7950836,44.14822
-17.85,8.55,3.5291944,44.45154
-17.85,8.65000000000001,10.9444,47.813595
-17.85,8.750000000000004,26.645576,45.427406
-17.85,8.850000000000012,41.667023,47.12606
-17.85,8.950000000000006,49.73628,46.607746
-17.85,9.05,36.78671,44.398754
-17.85,9.15000000000001,38.686752,42.63707
-17.85,9.250000000000004,40.441936,42.655468
-17.85,9.350000000000012,70.568184,45.685474
-17.85,9.450000000000006,115.51993,50.70671
-17.85,9.55,120.8956,51.27018
-17.85,9.65000000000001,109.0567,48.11771
-17.85,9.750000000000004,102.562355,43.43832
-17.85,9.850000000000012,89.53347,42.929783
-17.85,9.950000000000006,91.47309,46.16258
-17.85,10.05,53.668926,50.204678
-17.85,10.15000000000001,35.685127,51.182278
-17.85,10.250000000000004,26.04701,44.03132
-17.85,10.350000000000012,21.009914,43.94031
-17.85,10.450000000000006,11.558272,42.969803
-17.85,10.55,8.227215,45.03748
-17.85,10.65000000000001,3.4590125,46.31446
-17.85,10.750000000000004,0.50309527,48.238213
-17.85,10.850000000000012,0.74606013,46.64647
-17.85,10.950000000000006,0.69485724,44.90794
-17.85,11.05,1.6490172,45.87298
-17.85,11.15000000000001,2.6763802,40.223392
-17.85,11.250000000000004,5.5797,44.6139
-17.85,11.350000000000012,7.0118628,48.62285
-17.85,11.450000000000006,15.1275215,51.88866
-17.85,11.55,16.790794,56.970604
-17.85,11.65000000000001,14.870916,59.95482
-17.85,11.750000000000004,19.11676,49.81536
-17.85,11.850000000000012,14.821793,48.973087
-17.85,11.950000000000006,28.597494,52.23408
-17.85,12.05,17.090305,48.313705
-17.85,12.15000000000001,5.514003,51.300568
-17.85,12.250000000000004,5.109596,45.5789
-17.85,12.350000000000012,5.495386,40.639862
-17.85,12.450000000000006,9.229389,37.333454
-17.85,12.55,5.1563783,37.503895
-17.85,12.65000000000001,9.220778,37.576054
-17.85,12.750000000000004,1.363055,33.053936
-17.85,12.850000000000012,1.1541908,31.81071
-17.85,12.950000000000006,1.4477466,29.714294
-17.85,13.05,1.225839,27.0135
-17.85,13.15000000000001,0.34883884,28.110012
-17.85,13.250000000000004,0.19093476,28.97056
-17.85,13.350000000000012,0.27330902,27.810072
-17.85,13.450000000000006,0.29923317,27.860868
-17.85,13.55,0.14661723,25.890776
-17.85,13.65000000000001,0.0,22.594624
-17.85,13.750000000000004,0.015718315,22.09101
-17.85,13.850000000000012,0.028506214,19.325233
-17.85,13.950000000000006,0.32419193,20.518757
-17.85,14.05,0.77802426,21.71774
-17.85,14.15000000000001,1.0693305,24.105549
-17.85,14.250000000000004,0.32128626,29.81133
-17.85,14.350000000000012,0.23835135,31.298532
-17.85,14.450000000000006,0.0,28.391216
-17.85,14.55,0.0,27.915709
-17.85,14.65000000000001,0.0,24.058989
-17.85,14.750000000000004,0.0,24.641497
-17.85,14.850000000000012,0.0,21.332283
-17.85,14.950000000000006,0.0,15.206368
-17.85,15.05,0.0,10.006969
-17.85,15.15000000000001,0.0,9.27431
-17.85,15.250000000000004,0.0,6.800153
-17.85,15.350000000000012,0.0,6.8813624
-17.85,15.450000000000006,0.0,7.1205
-17.85,15.55,0.0,7.5055003
-17.85,15.65000000000001,0.0,7.4213743
-17.85,15.750000000000004,0.38215595,6.652239
-17.85,15.850000000000012,0.0,5.943712
-17.85,15.950000000000006,0.0,5.466836
-17.85,16.05,0.0,3.859183
-17.85,16.15000000000001,0.0,3.703315
-17.85,16.250000000000004,0.0,3.3363948
-17.85,16.350000000000012,0.19945376,3.7018
-17.85,16.450000000000006,0.0,5.7731676
-17.85,16.55,0.0,5.643703
-17.85,16.65000000000001,0.0,6.0023875
-17.85,16.750000000000004,0.0,5.027636
-17.85,16.850000000000012,0.0,3.9835272
-17.85,16.950000000000006,0.0,3.6622615
-17.85,17.05,0.0,4.0335045
-17.85,17.15000000000001,0.0,4.46026
-17.85,17.250000000000004,0.0,1.9401127
-17.85,17.350000000000012,0.0,1.5468779
-17.85,17.450000000000006,0.0,0.45688084
-17.85,17.55,0.0,0.25929213
-17.85,17.65000000000001,0.0,0.19341701
-17.85,17.750000000000004,0.0,0.19634645
-17.85,17.850000000000012,0.0,2.8713648
-17.85,17.950000000000006,0.0,0.0
-17.75,3.9500000000000055,0.8850371,9.645779
-17.75,4.05,0.1251191,3.4308274
-17.75,4.150000000000008,0.0,4.8615923
-17.75,4.250000000000003,0.0,8.85936
-17.75,4.350000000000011,0.0,9.747653
-17.75,4.4500000000000055,0.35774478,8.287889
-17.75,4.55,0.5309274,11.054294
-17.75,4.650000000000008,0.2597269,11.5575075
-17.75,4.750000000000003,0.0,12.259759
-17.75,4.850000000000011,0.0,9.88617
-17.75,4.9500000000000055,0.0,9.994754
-17.75,5.05,0.011310464,9.864527
-17.75,5.150000000000008,0.6701954,10.14303
-17.75,5.250000000000003,2.1703055,13.67134
-17.75,5.350000000000011,9.442452,12.5350065
-17.75,5.4500000000000055,11.2218275,15.692418
-17.75,5.55,5.7750287,18.31825
-17.75,5.650000000000008,5.6010313,21.073734
-17.75,5.750000000000003,3.4005096,26.556486
-17.75,5.850000000000011,1.2602897,29.59554
-17.75,5.9500000000000055,0.39596164,30.545101
-17.75,6.05,4.2344313,28.076153
-17.75,6.150000000000008,3.0184112,25.464987
-17.75,6.250000000000003,0.4866036,23.665619
-17.75,6.350000000000011,0.36637804,22.535568
-17.75,6.4500000000000055,0.5158781,26.32442
-17.75,6.55,0.24789946,30.961576
-17.75,6.650000000000008,0.5843921,34.23188
-17.75,6.750000000000003,1.7808261,32.674313
-17.75,6.850000000000011,2.635907,33.014473
-17.75,6.9500000000000055,1.079435,32.95786
-17.75,7.05,0.12427677,30.96707
-17.75,7.150000000000008,0.34555975,30.490183
-17.75,7.250000000000003,0.3996179,29.559631
-17.75,7.350000000000011,1.3820951,28.491283
-17.75,7.4500000000000055,2.1734686,29.16893
-17.75,7.55,1.6550064,30.99925
-17.75,7.650000000000008,1.6771258,35.05642
-17.75,7.750000000000003,1.8341175,35.585682
-17.75,7.850000000000011,0.2662192,32.284794
-17.75,7.9500000000000055,0.9926393,32.485188
-17.75,8.05,0.21091065,34.00564
-17.75,8.15000000000001,1.2357222,35.719078
-17.75,8.250000000000004,2.0322657,34.165497
-17.75,8.350000000000012,3.4528518,33.346294
-17.75,8.450000000000006,2.5521507,32.928234
-17.75,8.55,2.6960092,32.892643
-17.75,8.65000000000001,10.053994,37.552277
-17.75,8.750000000000004,19.282747,38.936783
-17.75,8.850000000000012,32.691364,40.350338
-17.75,8.950000000000006,59.202362,37.650356
-17.75,9.05,59.875637,36.252106
-17.75,9.15000000000001,65.17748,35.98728
-17.75,9.250000000000004,70.60761,35.281403
-17.75,9.350000000000012,94.41677,38.845543
-17.75,9.450000000000006,116.31025,43.16514
-17.75,9.55,121.78989,44.736557
-17.75,9.65000000000001,130.2251,44.724014
-17.75,9.750000000000004,108.67787,43.015934
-17.75,9.850000000000012,115.10025,39.655926
-17.75,9.950000000000006,95.44175,39.656013
-17.75,10.05,65.975464,38.91928
-17.75,10.15000000000001,44.148754,37.54713
-17.75,10.250000000000004,28.61884,34.33766
-17.75,10.350000000000012,15.921987,33.142693
-17.75,10.450000000000006,14.852748,34.685966
-17.75,10.55,8.4002695,35.733673
-17.75,10.65000000000001,5.81593,34.46884
-17.75,10.750000000000004,3.592275,35.14417
-17.75,10.850000000000012,2.9603477,39.000732
-17.75,10.950000000000006,3.2284567,40.65408
-17.75,11.05,2.2688355,45.392864
-17.75,11.15000000000001,3.294303,43.531048
-17.75,11.250000000000004,3.801524,42.28363
-17.75,11.350000000000012,11.438463,45.44601
-17.75,11.450000000000006,22.862768,49.248554
-17.75,11.55,29.17667,52.15874
-17.75,11.65000000000001,40.649807,49.932583
-17.75,11.750000000000004,39.851982,43.545895
-17.75,11.850000000000012,30.09875,40.594254
-17.75,11.950000000000006,43.919582,40.142673
-17.75,12.05,18.160566,38.04071
-17.75,12.15000000000001,9.470983,39.8356
-17.75,12.250000000000004,9.164529,40.966587
-17.75,12.350000000000012,9.402862,37.654343
-17.75,12.450000000000006,9.777949,37.037918
-17.75,12.55,5.44315,35.947227
-17.75,12.65000000000001,7.9516506,35.330753
-17.75,12.750000000000004,2.4995887,30.78503
-17.75,12.850000000000012,1.425996,30.152222
-17.75,12.950000000000006,1.4041734,28.04425
-17.75,13.05,3.1720583,24.174372
-17.75,13.15000000000001,0.6975857,24.825785
-17.75,13.250000000000004,0.36415413,27.144995
-17.75,13.350000000000012,0.88504714,28.140856
-17.75,13.450000000000006,1.2166946,30.55116
-17.75,13.55,0.5560868,30.371029
-17.75,13.65000000000001,0.20617351,24.015736
-17.75,13.750000000000004,0.13083701,23.292942
-17.75,13.850000000000012,0.7582636,18.556875
-17.75,13.950000000000006,1.4702954,19.432262
-17.75,14.05,1.5939721,22.250137
-17.75,14.15000000000001,1.598751,26.59223
-17.75,14.250000000000004,1.2857966,30.803154
-17.75,14.350000000000012,0.30428275,31.728079
-17.75,14.450000000000006,0.33773926,30.121002
-17.75,14.55,0.50008976,27.893585
-17.75,14.65000000000001,0.23609166,26.565361
-17.75,14.750000000000004,0.06846674,27.701366
-17.75,14.850000000000012,0.05365667,21.395943
-17.75,14.950000000000006,0.1738931,14.874299
-17.75,15.05,0.0,9.030377
-17.75,15.15000000000001,0.1642997,8.291303
-17.75,15.250000000000004,0.21711352,7.0317054
-17.75,15.350000000000012,0.0,6.85566
-17.75,15.450000000000006,0.0,6.664694
-17.75,15.55,0.0,6.765559
-17.75,15.65000000000001,0.5547108,7.6566606
-17.75,15.750000000000004,1.4007651,6.4110694
-17.75,15.850000000000012,0.0,6.655924
-17.75,15.950000000000006,0.0,6.4249215
-17.75,16.05,0.0,4.887881
-17.75,16.15000000000001,0.0,4.8853555
-17.75,16.250000000000004,0.0,3.6064954
-17.75,16.350000000000012,0.0,3.8228085
-17.75,16.450000000000006,0.0,4.9839916
-17.75,16.55,0.0,5.3622775
-17.75,16.65000000000001,0.0,6.5463004
-17.75,16.750000000000004,0.0,5.9210634
-17.75,16.850000000000012,0.0,5.120119
-17.75,16.950000000000006,0.0,4.4840765
-17.75,17.05,0.0,3.9680097
-17.75,17.15000000000001,0.0,4.313903
-17.75,17.250000000000004,0.0,2.062078
-17.75,17.350000000000012,0.0,1.2778381
-17.75,17.450000000000006,0.0,0.34329152
-17.75,17.55,0.0,0.16127957
-17.75,17.65000000000001,0.0,0.12263984
-17.75,17.750000000000004,0.0,0.14092562
-17.75,17.850000000000012,0.0,2.0703459
-17.75,17.950000000000006,0.0,0.0
-17.65,3.9500000000000055,0.1274201,11.731951
-17.65,4.05,0.03148717,4.198267
-17.65,4.150000000000008,0.0,5.5940495
-17.65,4.250000000000003,0.0,9.672543
-17.65,4.350000000000011,0.0,10.823831
-17.65,4.4500000000000055,0.12533002,10.156939
-17.65,4.55,0.708304,13.872779
-17.65,4.650000000000008,0.18677337,15.521663
-17.65,4.750000000000003,0.0,15.994585
-17.65,4.850000000000011,0.0,12.976943
-17.65,4.9500000000000055,0.026727801,12.249754
-17.65,5.05,0.02887637,11.302875
-17.65,5.150000000000008,0.8099705,11.72977
-17.65,5.250000000000003,1.7768761,15.437235
-17.65,5.350000000000011,3.382634,14.695553
-17.65,5.4500000000000055,11.347802,18.220512
-17.65,5.55,6.741445,21.898275
-17.65,5.650000000000008,11.265759,25.210865
-17.65,5.750000000000003,5.9099617,30.702475
-17.65,5.850000000000011,0.18347253,34.615902
-17.65,5.9500000000000055,0.0,33.446022
-17.65,6.05,2.2520652,30.116062
-17.65,6.150000000000008,1.8400767,27.594872
-17.65,6.250000000000003,1.2044574,25.83599
-17.65,6.350000000000011,0.020772023,24.625301
-17.65,6.4500000000000055,0.011498349,27.96241
-17.65,6.55,0.0,32.665955
-17.65,6.650000000000008,0.22065136,35.517986
-17.65,6.750000000000003,1.1845182,35.636322
-17.65,6.850000000000011,1.8871783,35.03401
-17.65,6.9500000000000055,1.2227155,34.10134
-17.65,7.05,0.013715843,32.377125
-17.65,7.150000000000008,1.0777239,32.57933
-17.65,7.250000000000003,0.32323623,32.558273
-17.65,7.350000000000011,0.6148511,31.213644
-17.65,7.4500000000000055,1.6090156,32.104374
-17.65,7.55,0.89296806,32.91078
-17.65,7.650000000000008,0.99285096,35.639046
-17.65,7.750000000000003,1.336874,36.427372
-17.65,7.850000000000011,0.37727806,34.219757
-17.65,7.9500000000000055,2.2674482,35.187817
-17.65,8.05,1.0675006,37.41286
-17.65,8.15000000000001,0.56544536,40.36271
-17.65,8.250000000000004,2.0045576,39.720894
-17.65,8.350000000000012,5.479201,38.8813
-17.65,8.450000000000006,3.9584157,36.674316
-17.65,8.55,2.7009778,36.32542
-17.65,8.65000000000001,6.444741,40.211205
-17.65,8.750000000000004,22.694359,41.167397
-17.65,8.850000000000012,48.544952,43.4762
-17.65,8.950000000000006,66.91904,41.100105
-17.65,9.05,99.45523,39.381386
-17.65,9.15000000000001,134.96921,41.293137
-17.65,9.250000000000004,108.43974,40.737785
