Date,Observé,Prédit
2020-06-03,10.540778,17.48144
2020-06-04,15.903096,17.48856
2020-06-05,27.635155,17.53149
2020-06-06,38.109734,17.624508
2020-06-07,33.434788,17.676886
2020-06-08,20.10701,17.743835
2020-06-09,47.030613,17.804693
2020-06-10,26.319355,17.950802
2020-06-11,28.775303,18.035437
2020-06-12,21.263027,18.189705
2020-06-13,27.463125,18.402874
2020-06-14,42.93325,18.77005
2020-06-15,7.3234744,19.21627
2020-06-16,10.520484,20.089924
2020-06-17,26.713501,19.868319
2020-06-18,43.87241,19.14808
2020-06-19,14.40766,19.099258
2020-06-20,18.000479,19.415453
2020-06-21,17.4284,19.026783
2020-06-22,19.27884,18.999378
2020-06-23,14.524668,19.547373
2020-06-24,16.367823,19.697966
2020-06-25,17.492619,19.420277
2020-06-26,26.566187,19.498262
2020-06-27,16.383081,19.441309
2020-06-28,27.533852,19.616688
2020-06-29,20.409227,19.788134
2020-06-30,21.545824,20.35308
2020-07-01,32.3751,21.271355
2020-07-02,28.947882,22.687357
2020-07-03,37.736927,24.205254
2020-07-04,62.670956,24.811245
2020-07-05,16.40864,25.032751
2020-07-06,15.301592,24.99005
2020-07-07,20.937641,24.980902
2020-07-08,29.490276,24.761091
2020-07-09,20.436031,24.969988
2020-07-10,55.073154,25.430433
2020-07-11,41.28772,26.035395
2020-07-12,34.048546,26.951586
2020-07-13,43.31895,28.120499
2020-07-14,44.3069,29.222471
2020-07-15,38.964275,30.08989
2020-07-16,38.89274,30.719126
2020-07-17,33.718582,31.2144
2020-07-18,30.218811,31.83882
2020-07-19,34.18723,32.16574
2020-07-20,36.824593,32.316257
2020-07-21,44.489544,32.30022
2020-07-22,22.430187,31.717236
2020-07-23,36.896877,29.944862
2020-07-24,32.626076,28.56597
2020-07-25,30.007875,28.066063
2020-07-26,27.282742,27.856672
2020-07-27,43.48144,27.99723
2020-07-28,29.464539,29.073133
2020-07-29,17.725613,31.019043
2020-07-30,35.625683,32.08015
2020-07-31,41.40525,32.452442
2020-08-01,23.467411,32.494324
2020-08-02,35.35293,32.204365
2020-08-03,41.008022,32.29501
