Date,Observé,Prédit
2020-05-25,24.91507,13.471802
2020-05-26,19.151964,10.06375
2020-05-27,31.366873,16.358473
2020-05-28,29.161976,18.122599
2020-05-29,23.444708,18.956959
2020-05-30,32.969425,15.405322
2020-05-31,31.711712,18.91638
2020-06-01,32.476917,13.896715
2020-06-02,28.362305,17.098127
2020-06-03,10.540778,13.155117
2020-06-04,15.903096,16.314592
2020-06-05,27.635155,20.447071
2020-06-06,38.109734,18.010128
2020-06-07,33.434788,17.867243
2020-06-08,20.10701,15.231531
2020-06-09,47.030613,15.642663
2020-06-10,26.319355,15.758843
2020-06-11,28.775303,12.445967
2020-06-12,21.263027,16.177347
2020-06-13,27.463125,16.929598
2020-06-14,42.93325,25.091923
2020-06-15,7.3234744,16.067831
2020-06-16,10.520484,26.368156
2020-06-17,26.713501,25.014355
2020-06-18,43.87241,21.362173
2020-06-19,14.40766,15.242977
2020-06-20,18.000479,15.605777
2020-06-21,17.4284,16.770494
2020-06-22,19.27884,16.565626
2020-06-23,14.524668,13.930318
2020-06-24,16.367823,16.064291
2020-06-25,17.492619,16.550636
2020-06-26,26.566187,16.710114
2020-06-27,16.383081,16.698565
2020-06-28,27.533852,16.62443
2020-06-29,20.409227,23.246544
2020-06-30,21.545824,21.921011
2020-07-01,32.3751,25.895407
2020-07-02,28.947882,27.606878
2020-07-03,37.736927,26.329317
2020-07-04,62.670956,28.324942
2020-07-05,16.40864,27.30933
2020-07-06,15.301592,12.933348
2020-07-07,20.937641,18.71367
2020-07-08,29.490276,16.363419
2020-07-09,20.436031,19.944399
2020-07-10,55.073154,22.27399
2020-07-11,41.28772,25.195919
2020-07-12,34.048546,25.43693
2020-07-13,43.31895,28.71515
2020-07-14,44.3069,30.296488
2020-07-15,38.964275,28.977692
2020-07-16,38.89274,24.08664
2020-07-17,33.718582,28.587444
2020-07-18,30.218811,26.669529
2020-07-19,34.18723,27.596596
2020-07-20,36.824593,28.92432
2020-07-21,44.489544,29.619097
2020-07-22,22.430187,30.426037
2020-07-23,36.896877,28.537436
2020-07-24,32.626076,25.468239
2020-07-25,30.007875,24.989845
2020-07-26,27.282742,27.003593
2020-07-27,43.48144,26.686716
2020-07-28,29.464539,27.584898
2020-07-29,17.725613,28.512152
2020-07-30,35.625683,31.939083
2020-07-31,41.40525,33.603336
2020-08-01,23.467411,28.7015
2020-08-02,35.35293,28.974049
2020-08-03,41.008022,27.994753
2020-08-04,16.198538,30.790537
2020-08-05,17.025763,29.817621
2020-08-06,28.062798,29.530811
2020-08-07,31.65123,29.228874
2020-08-08,13.118105,24.532286
2020-08-09,15.39301,25.12183
2020-08-10,28.007082,27.268585
2020-08-11,26.649965,28.20028
2020-08-12,13.894319,26.772331
2020-08-13,17.369997,26.630474
2020-08-14,47.86863,29.14779
2020-08-15,45.13159,28.752647
2020-08-16,6.292177,25.713041
2020-08-17,9.465637,27.562286
2020-08-18,29.119705,26.930567
2020-08-19,33.19465,27.494925
2020-08-20,31.638948,29.387918
2020-08-21,51.872707,28.416418
2020-08-22,26.420788,28.501356
2020-08-23,22.580723,24.23427
2020-08-24,47.808952,29.006325
2020-08-25,37.14173,29.537607
2020-08-26,27.621445,30.064407
2020-08-27,39.521446,30.6399
2020-08-28,44.787766,31.030804
2020-08-29,39.426723,34.125507
2020-08-30,35.647995,31.560635
2020-08-31,31.618444,27.3355
2020-09-01,51.24592,29.25738
2020-09-02,40.537506,36.547153
2020-09-03,28.026827,35.42565
2020-09-04,40.481876,36.26295
2020-09-05,60.351852,34.49943
2020-09-06,43.978134,36.32102
2020-09-07,19.22696,36.00921
2020-09-08,46.952705,32.294163
2020-09-09,52.365486,31.927711
2020-09-10,50.8158,30.037724
2020-09-11,28.38813,27.536928
2020-09-12,28.913061,32.381382
2020-09-13,39.04829,31.386263
2020-09-14,19.98482,25.66112
2020-09-15,31.422384,26.254757
2020-09-16,38.86412,20.108295
2020-09-17,30.09752,21.912329
2020-09-18,25.070694,24.042347
2020-09-19,32.491337,34.3035
2020-09-20,46.761284,30.250998
2020-09-21,40.478466,29.976963
2020-09-22,12.515394,26.982443
2020-09-23,22.643728,16.462294
2020-09-24,27.658953,17.549208
2020-09-25,29.662758,24.627605
2020-09-26,27.341694,15.974778
2020-09-27,16.475912,17.95371
2020-09-28,21.044174,28.354843
2020-09-29,26.034224,19.34079
2020-09-30,31.628487,18.597206
2020-10-01,26.253874,15.349332
2020-10-02,16.656296,17.15151
2020-10-03,33.285225,17.114655
2020-10-04,30.02173,28.110931
2020-10-05,23.512148,27.598824
2020-10-06,29.79266,29.319597
2020-10-07,37.948555,29.49029
2020-10-08,24.355251,19.252047
2020-10-09,23.163239,22.405735
2020-10-10,18.978865,20.805548
2020-10-11,23.915186,16.448772
2020-10-12,23.20865,13.44069
2020-10-13,22.378077,15.203049
2020-10-14,15.160788,17.025684
2020-10-15,15.299019,15.312912
2020-10-16,18.484564,13.64535
2020-10-17,18.539547,13.464195
2020-10-18,14.157664,16.523502
2020-10-19,17.312355,13.132794
2020-10-20,10.841776,17.298388
2020-10-21,6.324219,16.526543
