Date,Observé,Prédit
2019-05-12,2.742678,2.948089
2019-05-13,4.0838456,3.1601243
2019-05-14,4.1425624,3.4164312
2019-05-15,6.3985214,3.4611735
2019-05-16,5.7992864,3.8832138
2019-05-17,1.8118168,3.417979
2019-05-18,3.4785147,3.3465602
2019-05-19,4.3428383,3.7554986
2019-05-20,5.1443505,3.8025026
2019-05-21,4.2955337,3.6369023
2019-05-22,1.4019686,2.8026495
2019-05-23,3.0983334,2.742332
2019-05-24,8.894173,2.9576035
2019-05-25,7.7130294,3.4599051
2019-05-26,5.331133,3.6683588
2019-05-27,5.1642685,4.0276237
2019-05-28,4.8865833,3.4162273
2019-05-29,5.366302,3.7522967
2019-05-30,5.1462398,4.4100294
2019-05-31,9.316311,4.92904
2019-06-01,6.2436533,4.310187
2019-06-02,3.4039524,3.5927167
2019-06-03,5.0447135,4.200514
2019-06-04,5.1128473,5.1504173
2019-06-05,4.2817264,5.3020844
2019-06-06,6.976597,4.988401
2019-06-07,6.068281,4.92181
2019-06-08,3.4273467,4.963131
2019-06-09,3.1506188,4.583495
2019-06-10,4.1265264,4.1807046
2019-06-11,5.6931334,4.5973377
2019-06-12,3.940054,5.363644
2019-06-13,2.7964869,5.0041165
2019-06-14,7.1461377,5.250261
2019-06-15,6.7739763,5.0241394
2019-06-16,2.9957817,4.448659
2019-06-17,2.5252643,2.9205005
2019-06-18,1.7144053,2.6662588
2019-06-19,2.1731076,3.5548475
2019-06-20,2.9192786,3.6125386
2019-06-21,4.2811227,3.5049236
2019-06-22,7.0839415,3.1536355
2019-06-23,6.7352266,4.4870124
2019-06-24,9.38322,5.275364
2019-06-25,4.0102835,5.242277
2019-06-26,5.0673113,3.7901042
2019-06-27,4.250153,4.038654
2019-06-28,4.9642296,3.9934757
2019-06-29,5.768752,5.6004295
2019-06-30,4.3621387,5.2144527
2019-07-01,4.882924,5.4740376
2019-07-02,4.7447424,6.4577727
2019-07-03,2.7634683,7.158814
2019-07-04,9.385689,5.5701613
2019-07-05,10.393899,6.7578807
2019-07-06,3.7455587,5.431577
2019-07-07,7.2167253,4.883048
2019-07-08,13.224484,7.9931545
2019-07-09,6.6928387,7.3468156
2019-07-10,2.9618213,5.5870094
2019-07-11,5.9195085,5.653152
2019-07-12,7.5332623,5.992929
2019-07-13,6.478108,7.108929
2019-07-14,2.8607903,5.436089
2019-07-15,6.4557557,4.9656906
2019-07-16,6.917338,7.3361316
2019-07-17,4.697064,5.239755
2019-07-18,7.069761,4.720621
2019-07-19,9.544511,6.3648887
2019-07-20,6.838794,6.8453226
2019-07-21,6.2702394,6.400017
2019-07-22,5.390589,4.9507084
2019-07-23,8.354401,5.621936
2019-07-24,5.0282197,5.428808
2019-07-25,5.847062,5.8071966
2019-07-26,5.7363157,6.7697463
2019-07-27,7.7611823,6.7138085
2019-07-28,12.133631,6.184513
2019-07-29,5.2076273,6.970699
2019-07-30,5.1445932,6.120572
2019-07-31,5.328719,5.615822
2019-08-01,6.9502234,5.652867
2019-08-02,10.828221,5.9553933
2019-08-03,6.789174,6.2203984
2019-08-04,2.8657424,4.894033
2019-08-05,7.0954986,4.309029
2019-08-06,12.0321,5.9598584
2019-08-07,8.096293,5.5234756
2019-08-08,7.632795,5.2834096
2019-08-09,5.2448826,6.515834
2019-08-10,4.7964025,6.536732
2019-08-11,3.8039744,4.833412
2019-08-12,2.213306,4.8603635
2019-08-13,1.7602655,5.2290583
2019-08-14,2.8727565,5.0184765
2019-08-15,6.1338134,5.2975874
2019-08-16,6.16859,6.2819147
2019-08-17,5.8450685,6.2855935
2019-08-18,7.5552235,5.921466
2019-08-19,8.406276,6.7729406
2019-08-20,7.9494643,7.092379
2019-08-21,13.848638,6.522928
2019-08-22,7.887882,7.921035
2019-08-23,6.968574,7.677232
2019-08-24,12.0473385,7.526487
2019-08-25,9.37376,8.503997
2019-08-26,7.245958,7.376717
2019-08-27,5.9999804,6.059034
2019-08-28,8.7315645,6.4228387
2019-08-29,12.05532,7.4725156
2019-08-30,8.707844,8.04663
2019-08-31,7.554919,8.693332
2019-09-01,9.097968,7.7385554
2019-09-02,5.8940115,6.791591
2019-09-03,5.227322,5.20891
2019-09-04,7.0255303,6.1635547
2019-09-05,5.0203657,6.9172683
2019-09-06,6.718686,6.137995
2019-09-07,9.469963,7.2136393
2019-09-08,8.700247,6.601318
2019-09-09,8.699918,6.6181364
2019-09-10,6.362583,6.3809476
2019-09-11,8.398539,6.549919
2019-09-12,6.742272,6.968992
2019-09-13,4.2733445,4.798339
2019-09-14,6.5883613,5.802641
2019-09-15,5.7307544,6.5427403
2019-09-16,7.7161865,6.449916
2019-09-17,6.014433,6.948975
2019-09-18,6.0983586,7.187018
2019-09-19,6.504114,6.553503
2019-09-20,5.2862782,5.7821913
2019-09-21,7.4819493,6.48235
2019-09-22,8.4839735,7.140706
2019-09-23,6.8813004,6.3681574
2019-09-24,4.164492,5.916292
2019-09-25,3.2817914,5.1943045
2019-09-26,6.214951,4.510348
2019-09-27,6.047541,4.2628675
2019-09-28,5.71073,3.985136
2019-09-29,3.9430022,4.160939
2019-09-30,4.462033,3.8720229
2019-10-01,4.6290665,3.6252754
2019-10-02,8.512626,4.691764
2019-10-03,5.354834,4.7715483
2019-10-04,7.4621153,5.453156
2019-10-05,6.9230886,6.281399
2019-10-06,7.605012,5.7105913
2019-10-07,8.960102,5.456879
2019-10-08,11.508913,5.651422
2019-10-09,5.0017037,5.908933
2019-10-10,3.3449306,5.393342
2019-10-11,5.8194833,5.747523
2019-10-12,10.903384,5.186094
2019-10-13,6.4304943,5.4362674
2019-10-14,4.0085235,4.991756
2019-10-15,3.4094553,5.3222866
2019-10-16,3.284043,5.6254387
2019-10-17,2.0818305,4.4477167
2019-10-18,4.5810375,3.720144
2019-10-19,6.944723,4.200956
2019-10-20,3.922425,4.332988
2019-10-21,3.206568,3.7061808
2019-10-22,3.5731761,3.4880023
2019-10-23,5.544145,3.9139283
2019-10-24,6.549508,3.962536
2019-10-25,3.214518,3.4263487
2019-10-26,3.393299,2.7384992
2019-10-27,3.5472832,2.9647877
2019-10-28,5.0439777,3.4966543
2019-10-29,3.6809824,2.9853313
2019-10-30,2.0938363,2.1174912
2019-10-31,3.836616,2.0459192
2019-11-01,3.246137,2.7821927
2019-11-02,4.236259,2.983984
2019-11-03,2.321899,2.745455
2019-11-04,0.94976246,2.637234
2019-11-05,1.8917016,1.7147881
2019-11-06,0.5222821,1.3704567
2019-11-07,0.5619106,1.3694432
2019-11-08,0.52076095,1.4533548
2019-11-09,0.87406594,1.3104283
2019-11-10,3.659501,1.209791
2019-11-11,0.85730714,1.365666
2019-11-12,0.7628393,1.5109866
2019-11-13,1.7806516,1.8689619
2019-11-14,2.0557265,2.1323028
2019-11-15,2.1533136,1.8482479
2019-11-16,2.1208436,1.684076
2019-11-17,2.9912374,1.7085528
2019-11-18,2.0856836,1.4412298
2019-11-19,1.0063055,1.0170608
2019-11-20,1.1475136,0.93737215
2019-11-21,1.5527645,1.1251088
2019-11-22,0.42572987,0.8683399
2019-11-23,0.31493285,1.0782473
2019-11-24,1.1523609,0.95733845
2019-11-25,0.42279652,0.971577
2019-11-26,0.3589181,1.146727
2019-11-27,0.49044457,1.0796453
2019-11-28,0.20474193,0.7413969
2019-11-29,0.19137909,0.69186044
2019-11-30,0.3024689,0.6919813
2019-12-01,0.41200727,0.76468253
2019-12-02,0.30127183,0.80191547
2019-12-03,0.22756605,0.71059775
2019-12-04,0.5912225,0.7385453
2019-12-05,0.45387217,0.8441087
2019-12-06,1.1516216,0.6400635
2019-12-07,0.9580976,0.5728178
2019-12-08,0.8858129,0.4926651
2019-12-09,1.050563,0.42010918
2019-12-10,0.73947895,0.4004579
2019-12-11,0.9129599,0.41508764
2019-12-12,0.41539693,0.45613113
2019-12-13,0.31736642,0.58123815
2019-12-14,0.6578852,0.59493804
2019-12-15,0.6422637,0.604604
2019-12-16,0.3734416,0.6658918
2019-12-17,0.16093563,0.5140764
2019-12-18,0.1301566,0.47143915
2019-12-19,0.19453989,0.4838759
2019-12-20,0.053619675,0.46280676
2019-12-21,0.18041126,0.30948678
2019-12-22,0.15476264,0.29730457
2019-12-23,0.11768153,0.2600684
2019-12-24,0.04959315,0.23815502
2019-12-25,0.025153454,0.19963437
2019-12-26,0.022813534,0.2026585
2019-12-27,0.09095605,0.18745841
2019-12-28,0.18292294,0.18908434
2019-12-29,0.22533835,0.1955548
2019-12-30,0.1394137,0.18454294
2019-12-31,0.124355145,0.16524349
2020-01-01,0.18781377,0.13565488
2020-01-02,0.18989652,0.119770445
2020-01-03,0.09184119,0.10891031
2020-01-04,0.021908963,0.095835075
2020-01-05,0.008532218,0.086141236
2020-01-06,0.010843492,0.08685326
2020-01-07,0.06268077,0.08540627
2020-01-08,1.0375135,0.09043208
2020-01-09,0.11982016,0.1190074
2020-01-10,0.038151484,0.19628167
2020-01-11,0.26052698,0.26855975
2020-01-12,0.25337383,0.4560038
2020-01-13,0.022299537,0.52197355
2020-01-14,0.07042591,0.23477075
2020-01-15,0.08201648,0.16430227
2020-01-16,0.050626818,0.17231429
2020-01-17,0.04504909,0.1846707
2020-01-18,0.008150476,0.18255045
2020-01-19,0.111648865,0.19058959
2020-01-20,0.17801079,0.1774542
2020-01-21,0.33081308,0.1924827
2020-01-22,2.1609871,0.36557588
2020-01-23,0.17856528,0.53238016
2020-01-24,0.05248719,0.27628645
2020-01-25,0.0044118017,0.18036668
2020-01-26,0.009769567,0.17812622
2020-01-27,0.06173645,0.15230332
2020-01-28,0.31790984,0.14027803
2020-01-29,0.22661579,0.263
2020-01-30,0.6403847,0.34098586
2020-01-31,0.025045304,0.26745027
2020-02-01,0.11125628,0.2382533
2020-02-02,0.1432498,0.24502803
2020-02-03,0.04610333,0.2807966
2020-02-04,0.030634763,0.2748546
2020-02-05,0.031471692,0.23336369
2020-02-06,0.043962296,0.17252927
2020-02-07,0.24855138,0.16549098
2020-02-08,0.03257237,0.17944731
2020-02-09,0.058222916,0.20065805
2020-02-10,0.8095982,0.22143875
