lon,lat,obs,pred
-17.75,8.55,1.2549999,26.652357
-17.75,8.65000000000001,4.2250004,25.642773
-17.75,8.750000000000004,8.589998,25.339325
-17.75,8.850000000000012,17.599998,23.43623
-17.75,8.950000000000006,24.34,22.312794
-17.75,9.05,28.624996,21.258657
-17.75,9.15000000000001,31.244997,20.035936
-17.75,9.250000000000004,34.76,19.305498
-17.75,9.350000000000012,47.250015,19.939512
-17.75,9.450000000000006,52.335,20.106194
-17.75,9.55,53.964977,19.269932
-17.75,9.65000000000001,61.289986,18.730827
-17.75,9.750000000000004,56.749996,17.782198
-17.75,9.850000000000012,56.14001,18.114365
-17.75,9.950000000000006,42.734997,18.645945
-17.75,10.05,30.859995,18.643196
-17.75,10.15000000000001,21.694996,17.70829
-17.75,10.250000000000004,14.164999,20.050686
-17.75,10.350000000000012,11.394998,15.682414
-17.75,10.450000000000006,8.210001,17.00601
-17.75,10.55,4.0249996,17.837242
-17.75,10.65000000000001,2.715,18.490694
-17.75,10.750000000000004,2.045,18.027493
-17.75,10.850000000000012,1.7199998,17.164404
-17.75,10.950000000000006,1.39,14.933963
-17.75,11.05,1.035,13.5987215
-17.75,11.15000000000001,1.41,14.946505
-17.75,11.250000000000004,2.3699996,13.826224
-17.75,11.350000000000012,4.9250007,13.515162
-17.75,11.450000000000006,8.915,13.56503
-17.75,11.55,9.445001,13.157047
-17.75,11.65000000000001,14.400002,10.760484
-17.75,11.750000000000004,14.85,10.664668
-17.75,11.850000000000012,12.54,10.152046
-17.75,11.950000000000006,14.524997,10.486902
-17.75,12.05,7.620001,10.22836
-17.75,12.15000000000001,3.1549997,10.496322
-17.75,12.250000000000004,3.3600001,8.722149
-17.75,12.350000000000012,3.614999,7.674248
-17.75,12.450000000000006,3.9750004,7.8047137
-17.75,12.55,2.3549998,7.243776
-17.75,12.65000000000001,3.3450005,6.4887204
-17.75,12.750000000000004,1.055,7.1470394
-17.75,12.850000000000012,0.64,7.07211
-17.75,12.950000000000006,0.71500003,6.2418323
-17.75,13.05,1.5099999,5.9115467
-17.75,13.15000000000001,0.31499997,5.8399963
-17.75,13.250000000000004,0.155,6.1442666
-17.75,13.350000000000012,0.255,6.6496477
-17.75,13.450000000000006,0.375,6.637921
-17.75,13.55,0.155,6.5786896
-17.75,13.65000000000001,0.059999995,6.1308265
-17.75,13.750000000000004,0.04,5.839568
-17.75,13.850000000000012,0.24000001,4.978957
-17.75,13.950000000000006,0.5,3.9494197
-17.75,14.05,0.47,3.8739095
-17.75,14.15000000000001,0.31499997,3.7319748
-17.75,14.250000000000004,0.23,3.3497858
-17.75,14.350000000000012,0.055,3.0680342
-17.75,14.450000000000006,0.059999995,3.304592
-17.75,14.55,0.07,3.0328302
-17.75,14.65000000000001,0.035000004,2.5337062
-17.75,14.750000000000004,0.010000001,2.1685712
-17.75,14.850000000000012,0.010000001,1.9125288
-17.75,14.950000000000006,0.04,1.417386
-17.75,15.05,0.0,1.213803
-17.75,15.15000000000001,0.049999997,1.0394397
-17.75,15.250000000000004,0.065,1.0491749
-17.75,15.350000000000012,0.0,1.0812478
-17.75,15.450000000000006,0.0,1.1122669
-17.75,15.55,0.0,1.1197487
-17.75,15.65000000000001,0.14,1.0435679
-17.75,15.750000000000004,0.355,0.9538557
-17.75,15.850000000000012,0.0,0.9894794
-17.75,15.950000000000006,0.0,1.0009388
-17.75,16.05,0.0,0.8856356
-17.75,16.15000000000001,0.0,0.7667884
-17.75,16.250000000000004,0.0,0.6176979
-17.75,16.350000000000012,0.0,0.5625273
-17.75,16.450000000000006,0.0,0.5555014
-17.75,16.55,0.0,0.42838863
-17.75,16.65000000000001,0.0,0.31522936
-17.75,16.750000000000004,0.0,0.25260428
-17.75,16.850000000000012,0.0,0.22271757
-17.75,16.950000000000006,0.0,0.18474616
-17.75,17.05,0.0,0.17722543
-17.75,17.15000000000001,0.0,0.13137193
-17.75,17.250000000000004,0.0,0.09377699
-17.75,17.350000000000012,0.0,0.101706624
-17.75,17.450000000000006,0.0,0.121126406
-17.75,17.55,0.0,0.12502064
-17.75,17.65000000000001,0.0,0.11907722
-17.75,17.750000000000004,0.0,0.14481251
-17.75,17.850000000000012,0.0,0.19190535
-17.75,17.950000000000006,0.0,0.1566523
-17.65,3.9500000000000055,0.04,0.4532905
-17.65,4.05,0.015,0.632401
-17.65,4.150000000000008,0.0,0.72174066
-17.65,4.250000000000003,0.0,0.9197585
-17.65,4.350000000000011,0.0,1.10152
-17.65,4.4500000000000055,0.034999996,1.1236755
-17.65,4.55,0.215,1.1266398
-17.65,4.650000000000008,0.065,1.1646246
-17.65,4.750000000000003,0.0,1.4503912
-17.65,4.850000000000011,0.0,1.5861309
-17.65,4.9500000000000055,0.010000001,1.7399514
-17.65,5.05,0.015,2.0263991
-17.65,5.150000000000008,0.385,2.9202325
-17.65,5.250000000000003,0.80999994,3.3346379
-17.65,5.350000000000011,1.38,4.174476
-17.65,5.4500000000000055,4.0649996,4.4497275
-17.65,5.55,2.1750004,5.245017
-17.65,5.650000000000008,3.0550008,5.983472
-17.65,5.750000000000003,1.6449997,7.0233264
-17.65,5.850000000000011,0.055,7.4470778
-17.65,5.9500000000000055,0.0,8.268733
-17.65,6.05,0.72,8.757518
-17.65,6.150000000000008,0.74500006,8.616042
-17.65,6.250000000000003,0.59000003,8.800564
-17.65,6.350000000000011,0.010000001,9.087333
-17.65,6.4500000000000055,0.0050000004,9.057018
-17.65,6.55,0.0,9.174366
-17.65,6.650000000000008,0.065,10.337997
-17.65,6.750000000000003,0.385,10.713223
-17.65,6.850000000000011,0.625,12.342632
-17.65,6.9500000000000055,0.41500002,12.031468
-17.65,7.05,0.0050000004,13.550143
-17.65,7.150000000000008,0.32,13.772909
-17.65,7.250000000000003,0.11999999,14.985045
-17.65,7.350000000000011,0.255,16.135803
-17.65,7.4500000000000055,0.65,17.843971
-17.65,7.55,0.40999994,16.497065
-17.65,7.650000000000008,0.35999998,18.4174
-17.65,7.750000000000003,0.53999996,18.30476
-17.65,7.850000000000011,0.24000001,18.969215
-17.65,7.9500000000000055,0.915,20.886839
-17.65,8.05,0.36999997,19.54531
-17.65,8.15000000000001,0.23,19.120924
-17.65,8.250000000000004,0.71500003,22.056986
-17.65,8.350000000000012,1.9100002,22.050505
-17.65,8.450000000000006,1.4249998,22.928421
-17.65,8.55,1.2449999,26.057955
-17.65,8.65000000000001,2.98,23.087885
-17.65,8.750000000000004,7.430001,26.209747
-17.65,8.850000000000012,18.215002,20.769354
-17.65,8.950000000000006,27.734993,21.016037
-17.65,9.05,40.409992,20.018696
-17.65,9.15000000000001,52.425003,19.935658
-17.65,9.250000000000004,56.530006,18.880297
-17.65,9.350000000000012,65.659996,19.704847
